GUARDAR AQUI EVIDENCIAS: https://drive.google.com/drive/u/1/folders/1WuJDZQC59yayX4-s5WL67VNCXTB2cWbg ,,,,,,,,,,
[C360-Ingestas] Documentos de evidencias para Jira,,,,,,,,,,
VERIFICADO,GUARDADO DRIVE y JIRA,TABLA PRINCIPAL,Q,JIRA,ID funcional / conf,LOCAL LOGS,JOB NAME (ADA WORK),RUN ID (ADA WORK),Observaciones,Desarrollador
TRUE,TRUE,t_re4m_assistance_manager,3Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-3501,28dd32daa0,"########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/re4m/data/t_re4m_assistance_manager)
----> PhysicalObject: t_re4m_assistance_manager
----> UUAA: re4m
----> Subset: Some(gf_cutoff_date='1997-01-01')
----> FrequencyRuleExecution: None
----> Dataset size: 4 rows
----> Data date: 1997-01-01
----> Execution date: 2025-08-13 21:19:09.198
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_data_source_origin_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_interaction_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_interaction_activity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_data_source_origin_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_interaction_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_interaction_activity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.5 (com.datio.hammurabi.rules.validity.DynamicCatalogRule)
----> Subset: None
----> Physical field: g_data_source_origin_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.5 (com.datio.hammurabi.rules.validity.DynamicCatalogRule)
----> Subset: None
----> Physical field: gf_content_message_language_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",re4m-gl-hmm-qlt-assitantmanagermvp-01,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32dbc4,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32dce9,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32de11,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32df25,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32e039,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32e14a,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32e25b,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32e365,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32e46b,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32f8a7,,,re4m-gl-hmm-qlt-assitantmanagermvp-01-KZEdmsqbXyCNylF,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32e57e,"########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/re4m/data/t_re4m_assistance_manager)
----> PhysicalObject: t_re4m_assistance_manager
----> UUAA: re4m
----> Subset: Some(gf_cutoff_date='1997-01-01')
----> FrequencyRuleExecution: None
----> Dataset size: 4 rows
----> Data date: 1997-01-01
----> Execution date: 2025-08-13 21:26:43.018
--> RESULTS
----> Rule: 4.3 (com.datio.hammurabi.rules.consistence.ValueConciliationRule)
----> Subset: None
----> Physical field: gf_interaction_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0
",re4m-gl-hmm-qlt-assistancemanagermmrule-01,re4m-gl-hmm-qlt-assistancemanagermmrule-01-j0O6sm6afVv3DDo,,Juan Carlos Frutos
TRUE,TRUE,t_re4m_candidate_response,3Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-3502,28dd32f780,"########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/re4m/data/t_re4m_candidate_response)
----> PhysicalObject: t_re4m_candidate_response
----> UUAA: re4m
----> Subset: Some(gf_cutoff_date='1997-01-01')
----> FrequencyRuleExecution: None
----> Dataset size: 4 rows
----> Data date: 1997-01-01
----> Execution date: 2025-08-14 13:33:31.882
--> RESULTS
----> Rule: 4.3 (com.datio.hammurabi.rules.consistence.ValueConciliationRule)
----> Subset: None
----> Physical field: gf_interaction_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",re4m-gl-hmm-qlt-candidateresponsemmrule-02,re4m-gl-hmm-qlt-candidateresponsemmrule-02-qGwwNmCDNsdVyUS,,Juan Carlos Frutos
TRUE,TRUE,,,,28dd32e6a5,"########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/re4m/data/t_re4m_candidate_response)
----> PhysicalObject: t_re4m_candidate_response
----> UUAA: re4m
----> Subset: Some(gf_cutoff_date='1997-01-01')
----> FrequencyRuleExecution: None
----> Dataset size: 4 rows
----> Data date: 1997-01-01
----> Execution date: 2025-08-14 13:23:37.699
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_data_source_origin_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_interaction_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_interaction_activity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_interaction_actvy_rsps_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_cand_rsps_freq_ask_qsn_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_data_source_origin_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_interaction_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_interaction_activity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_interaction_actvy_rsps_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_cand_rsps_freq_ask_qsn_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.5 (com.datio.hammurabi.rules.validity.DynamicCatalogRule)
----> Subset: None
----> Physical field: g_data_source_origin_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.5 (com.datio.hammurabi.rules.validity.DynamicCatalogRule)
----> Subset: None
----> Physical field: g_cand_rsps_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",re4m-gl-hmm-qlt-candidateresponsemvp-01,re4m-gl-hmm-qlt-candidateresponsemvp-01-ozbo6VzLmYNL0x8,,Juan Carlos Frutos
