tabla,conf,STATUS IMPLANTATION,version,uuaa,unique parameters,params,,,,unique parameters,params
t_kcpg_customer_cust_prod_mp,KCPG_customer-cust-prod-mp_KSAN_contract-global-local_MMRule.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_cust_prod_mp,KCPG_customer-cust-prod-mp_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_cust_prod_mp,KCPG_customer-cust-prod-mp_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_invest_goals,KCPG_customer-invest-goals_KBTQ_customer-info_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_invest_goals,KCPG_customer-invest-goals_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_invest_goals,KCPG_customer-invest-goals_MRField.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_kcpg_customer_invest_goals,KCPG_customer-invest-goals_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_customer_questions,KCPG_customer-questions_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_questions,KCPG_customer-questions_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_customer_rules,KCPG_customer-rules_KBTQ_customer-info_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_rules,KCPG_customer-rules_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_rules,KCPG_customer-rules_KCOG_currency_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_rules,KCPG_customer-rules_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_rules,KCPG_customer-rules_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_rules,KCPG_customer-rules_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_customer_rules,KCPG_customer-rules_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_expense_group,KCPG_expense-group_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_expense_group,KCPG_expense-group_MRField.conf,DELIVERED,17.5.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_expense_group_member,KCPG_expense-group-member_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_expense_group_member,KCPG_expense-group-member_KCPG_expense-group_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_expense_group_member,KCPG_expense-group-member_MRField.conf,DELIVERED,17.5.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_expense_group_member,KCPG_expense-group-member_MRField.conf,DELIVERED,18.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_expense_group_participant,KCPG_expense-group-participant_KBTQ_role-person_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_expense_group_participant,KCPG_expense-group-participant_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_expense_group_participant,KCPG_expense-group-participant_MRField.conf,DELIVERED,17.5.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_budgets,KCPG_general-budgets_KBTQ_role-person_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_budgets,KCPG_general-budgets_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_budgets,KCPG_general-budgets_KCOG_currency_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_budgets,KCPG_general-budgets_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_budgets,KCPG_general-budgets_MRField.conf,DELIVERED,17.4.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_budgets,KCPG_general-budgets_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_budgets,KCPG_general-budgets_MRObject.conf,DELIVERED,17.4.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_general_goals,KCPG_general-goals_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_goals,KCPG_general-goals_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_goals,KCPG_general-goals_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_goals,KCPG_general-goals_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_general_piggybank,KCPG_general-piggybank_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_piggybank,KCPG_general-piggybank_MRField.conf,DELIVERED,18.3.2,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_general_piggybank,KCPG_general-piggybank_MRObject.conf,DELIVERED,18.3.2,KCPG,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_goal_contributions,KCPG_goal-contributions_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_contributions,KCPG_goal-contributions_KCPG_general-goals_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_contributions,KCPG_goal-contributions_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_contributions,KCPG_goal-contributions_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_contributions,KCPG_goal-contributions_MRField.conf,DELIVERED,17.5.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_contributions,KCPG_goal-contributions_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_goal_rules,KCPG_goal-rules_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_rules,KCPG_goal-rules_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_rules,KCPG_goal-rules_KCPG_general-goals_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_rules,KCPG_goal-rules_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_rules,KCPG_goal-rules_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_goal_rules,KCPG_goal-rules_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_invest_goal_answers,KCPG_invest-goal-answers_KBTQ_customer-info_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_invest_goal_answers,KCPG_invest-goal-answers_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_invest_goal_answers,KCPG_invest-goal-answers_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_invest_goal_post_answers,KCPG_invest-goal-post-answers_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_invest_goal_post_answers,KCPG_invest-goal-post-answers_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_net_worth_cust_perst_dp,KCPG_net-worth-cust-perst-dp_KBTQ_role-person_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_net_worth_cust_perst_dp,KCPG_net-worth-cust-perst-dp_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_net_worth_cust_perst_dp,KCPG_net-worth-cust-perst-dp_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_pfm_cust_contract_perst,KCPG_pfm-cust-contract-perst_KBTQ_role-person_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_pfm_cust_contract_perst,KCPG_pfm-cust-contract-perst_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_pfm_cust_contract_perst,KCPG_pfm-cust-contract-perst_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_pfm_cust_date_perst,KCPG_pfm-cust-date-perst_KBTQ_role-person_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_pfm_cust_date_perst,KCPG_pfm-cust-date-perst_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_pfm_cust_date_perst,KCPG_pfm-cust-date-perst_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_piggybank_contr,KCPG_piggybank-contr_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_piggybank_contr,KCPG_piggybank-contr_MRField.conf,DELIVERED,18.3.2,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_piggybank_contr,KCPG_piggybank-contr_MRObject.conf,DELIVERED,18.3.2,KCPG,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_piggybank_rules,KCPG_piggybank-rules_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_piggybank_rules,KCPG_piggybank-rules_MRField.conf,DELIVERED,18.3.2,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_piggybank_rules,KCPG_piggybank-rules_MRObject.conf,DELIVERED,18.3.2,KCPG,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_rules_budgets,KCPG_rules-budgets_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_budgets,KCPG_rules-budgets_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_budgets,KCPG_rules-budgets_KCPG_customer-rules_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_budgets,KCPG_rules-budgets_KCPG_general-budgets_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_budgets,KCPG_rules-budgets_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_budgets,KCPG_rules-budgets_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_budgets,KCPG_rules-budgets_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_rules_category,KCPG_rules-category_KBTQ_customer-info_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_category,KCPG_rules-category_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_category,KCPG_rules-category_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_category,KCPG_rules-category_KCPG_customer-rules_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_category,KCPG_rules-category_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_category,KCPG_rules-category_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_category,KCPG_rules-category_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_rules_movements,KCPG_rules-movements_KBTQ_customer-info_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_movements,KCPG_rules-movements_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_movements,KCPG_rules-movements_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_movements,KCPG_rules-movements_KCPG_customer-rules_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_movements,KCPG_rules-movements_KCPG_general-goals_MMRule.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_movements,KCPG_rules-movements_KCPG_goal-rules_MMRule.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_movements,KCPG_rules-movements_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_movements,KCPG_rules-movements_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_rules_movements,KCPG_rules-movements_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kcpg_time_execution_day,KCPG_time-execution-day_KBTQ_customer-info_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_time_execution_day,KCPG_time-execution-day_KCPG_customer-rules_MMRule.conf,DELIVERED,18.3.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_time_execution_day,KCPG_time-execution-day_MRField.conf,DELIVERED,15.1.0,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_time_execution_day,KCPG_time-execution-day_MRField.conf,DELIVERED,18.3.3,KCPG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kcpg_time_execution_day,KCPG_time-execution-day_MRObject.conf,DELIVERED,15.1.0,KCPG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kctd_attributions,KCTD_attributions_MRField.conf,DELIVERED,15.1.0,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_attributions,KCTD_attributions_MRField.conf,DELIVERED,18.4.4,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_attributions,KCTD_attributions_MRField.conf,DELIVERED,16.0.2,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_d_c_forms_footprint,KCTD_d-c-forms-footprint_MRField.conf,DELIVERED,15.1.0,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_d_c_forms_footprint,KCTD_d-c-forms-footprint_MRObject.conf,DELIVERED,15.1.0,KCTD,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kctd_device_information,KCTD_device-information_MRField.conf,DELIVERED,15.1.0,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_device_information,KCTD_device-information_MRField.conf,DELIVERED,18.4.4,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_device_information,KCTD_device-information_MRField.conf,DELIVERED,16.0.2,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_device_location,KCTD_device-location_MRField.conf,DELIVERED,15.1.0,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_device_location,KCTD_device-location_MRField.conf,DELIVERED,18.4.4,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_digital_interaction,KCTD_digital-interaction_MRField.conf,DELIVERED,15.1.0,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_digital_interaction,KCTD_digital-interaction_MRField.conf,DELIVERED,16.0.2,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_digital_interaction,KCTD_digital-interaction_MRField.conf,DELIVERED,16.0.6,KCTD,"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data

JOB EXTRALIBS:
     extralibs: Link to custom repository","CUTOFF_DATE, extralibs",,,,,
t_kctd_digital_interaction,KCTD_digital-interaction_MRField.conf,DELIVERED,18.3.1,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_digital_interaction,KCTD_digital-interaction_MRField.conf,DELIVERED,16.0.6,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_event_information,KCTD_event-information_MRField.conf,DELIVERED,15.1.0,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_event_information,KCTD_event-information_MRField.conf,DELIVERED,18.4.4,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_event_information,KCTD_event-information_MRField.conf,DELIVERED,16.0.2,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_information_application,KCTD_information-application_MRField.conf,DELIVERED,15.1.0,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_information_application,KCTD_information-application_MRField.conf,DELIVERED,18.4.4,KCTD,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kctd_interaction_activity,KCTD_interaction-activity_KCOG_country_MMRule.conf,DELIVERED,18.3.3,KCTD,"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.","CLOSING_DATE, ADOBE_REPORT_SUITE_NAME",,,,,
t_kctd_interaction_activity,KCTD_interaction-activity_KCOG_currency_MMRule.conf,DELIVERED,18.3.3,KCTD,"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.","CLOSING_DATE, ADOBE_REPORT_SUITE_NAME",,,,,
t_kctd_interaction_activity,KCTD_interaction-activity_KCOG_language_MMRule.conf,DELIVERED,18.3.3,KCTD,"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.","CLOSING_DATE, ADOBE_REPORT_SUITE_NAME",,,,,
t_kctd_interaction_activity,KCTD_interaction-activity_MRField.conf,DELIVERED,18.3.3,KCTD,"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.","CLOSING_DATE, ADOBE_REPORT_SUITE_NAME",,,,,
t_kctd_interaction_activity,KCTD_interaction-activity_MRField.conf,DELIVERED,15.1.0,KCTD,"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.","CLOSING_DATE, ADOBE_REPORT_SUITE_NAME",,,,,
t_kctd_interaction_activity,KCTD_interaction-activity_MRField.conf,DELIVERED,18.2.0,KCTD,"CLOSING_DATE: Closing date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.","CLOSING_DATE, ADOBE_REPORT_SUITE_NAME",,,,,
t_kctd_interaction_activity,KCTD_interaction-activity_MRObject.conf,DELIVERED,15.1.0,KCTD,"CLOSING_DATE: Closing date of the data 
DATE_VOLUMETRIC: Closing date of values to compare with
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe. 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound","CLOSING_DATE, DATE_VOLUMETRIC, ADOBE_REPORT_SUITE_NAME, LOWER_BOUND, UPPER_BOUND",,,,,
t_kctd_interaction_activity_his,KCTD_interaction-activity-his_MRField.conf,DELIVERED,18.3.5,KCTD,CLOSING_DATE: Closing date of the data,CLOSING_DATE,,,,,
t_kctd_interaction_agg_quality,KCTD_interaction-agg-quality_MRField.conf,DELIVERED,15.1.0,KCTD,"CUTOFF_DATE: Date of the data
ADOBE_REPORT_SUITE_NAME: The report suite name for the adobe.","CUTOFF_DATE, ADOBE_REPORT_SUITE_NAME",,,,,
